"","X","Y","OBJECTID","Call_Taken","Location","Latitude","Longitude","Ward","Community","Neighborho","Tow_Zone","Day","Snow_Emerg","distances_m","time_s"
"277",-93.2842930001218,44.9465799998671,277,"02/13/2019 03:33am","3101-3199 Grand AV S,Minneapolis,MN",44.94658,-93.284293,8,"Powderhorn","Lyndale",5,1,"Westminster",5060.1,494.8
"278",-93.2570569995808,44.9890089995657,278,"02/13/2019 03:34am","300 1st ave ne,Minneapolis,MN",44.989009,-93.257057,3,"University","Nicollet Island - East Bank",2,1,"Westminster",3730.5,453.4
"279",-93.2577960003851,44.9887599997742,279,"02/13/2019 03:37am","220 1 avenue ne,Minneapolis,MN",44.98876,-93.257796,3,"University","Nicollet Island - East Bank",2,1,"Westminster",3667,446.8
"280",-93.2443239996528,44.965824999724,280,"02/13/2019 03:38am","720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,"University","Cedar Riverside",4,1,"Westminster",5515.8,605.4
"281",-93.3167519996051,44.9990979998728,281,"02/13/2019 03:44am","2818 Golden valley road,Minneapolis,MN",44.999098,-93.316752,5,"Near North","Willard - Hay",1,1,"Westminster",4447.4,441.9
"282",-93.28966499964,45.0323730001139,282,"02/13/2019 03:44am","4247 Webber parkway ,Minneapolis,MN",45.032373,-93.289665,4,"Camden","Webber - Camden",1,1,"Westminster",7001.9,536.9
"283",-93.2869729996042,45.0444230000215,283,"02/13/2019 03:44am","49th and grand ,Minneapolis,MN",45.044423,-93.286973,4,"Camden","Lind - Bohanon",1,1,"Westminster",8216.3,552.1
"284",-93.2846559997745,44.9338239997778,284,"02/13/2019 03:46am","3599 grand ,Minneapolis,MN",44.933824,-93.284656,8,"Southwest","King Field",5,1,"Westminster",6484.6,603.8
"285",-93.2930049998808,45.0347799995973,285,"02/13/2019 03:47am","4330 Webber parkway ,Minneapolis,MN",45.03478,-93.293005,4,"Camden","Webber - Camden",1,1,"Westminster",7371.3,570.2
"286",-93.2724899999135,44.9637759996627,286,"02/13/2019 03:53am","1905 3RD AVE S,Minneapolis,MN",44.963776,-93.27249,6,"Central","Steven's Square - Loring Heights",3,1,"Westminster",3321.7,416.8
"287",-93.2565749998363,44.9871500001724,287,"02/13/2019 03:54am","1 2nd street ne,Minneapolis,MN",44.98715,-93.256575,3,"University","Nicollet Island - East Bank",4,1,"Westminster",3864.5,480.3
"288",-93.2618830000004,45.0132939998183,288,"02/13/2019 03:57am","2500 block 4th street ne,Minneapolis,MN",45.013294,-93.261883,1,"Northeast","Holland",2,1,"Westminster",5882.6,590.6
"289",-93.2724600003287,44.9614450000867,289,"02/13/2019 03:59am","2115 3RD AVE S,Minneapolis,MN",44.961445,-93.27246,10,"Powderhorn","Whittier",3,1,"Westminster",3728.1,411.9
"290",-93.2570160003881,45.0103990003137,290,"02/13/2019 04:00am","2200 block of washington street ne,Minneapolis,MN",45.010399,-93.257016,1,"Northeast","Holland",2,1,"Westminster",5925.7,594.1
"291",-93.2723810002829,44.961610999648,291,"02/13/2019 04:01am","2101 3rd ave s,Minneapolis,MN",44.961611,-93.272381,10,"Powderhorn","Whittier",3,1,"Westminster",3709.2,410.2
"292",-93.317448000225,44.9991329996882,292,"02/13/2019 04:04am","2900 Golden valley road,Minneapolis,MN",44.999133,-93.317448,5,"Near North","Willard - Hay",1,1,"Westminster",4439.4,440.4
"293",-93.231105999842,44.9639939998233,293,"02/13/2019 04:09am","2806 riverside ave,Minneapolis,MN",44.963994,-93.231106,2,"Longfellow","Seward",4,1,"Westminster",6677.1,730.9
"294",-93.2784589999828,44.9695159999635,294,"02/13/2019 04:18am","1350 Nicollet Ave,Minneapolis,MN",44.969516,-93.278459,7,"Central","Loring Park",3,1,"Westminster",2368.3,296.6
"295",-93.2778099997317,44.969865999916,295,"02/13/2019 04:21am","1386 NICOLLET MALL,Minneapolis,MN",44.969866,-93.27781,7,"Central","Loring Park",3,1,"Westminster",2418.9,301.8
"296",-93.2526680004278,45.0101359998765,296,"02/13/2019 04:22am","2200 MONROE ST NE,Minneapolis,MN",45.010136,-93.252668,1,"Northeast","Holland",2,1,"Westminster",6250.3,624.6
"297",-93.2186700001204,44.9269549995736,297,"02/13/2019 04:23am","42ND & MINNEHAHA AVE S,Minneapolis,MN",44.926955,-93.21867,12,"Longfellow","Hiawatha",6,1,"Westminster",9599.8,849.4
"298",-93.2575529999709,45.0052300002644,298,"02/13/2019 04:24am","1699 WASHINGTON ST NE,Minneapolis,MN",45.00523,-93.257553,1,"Northeast","Sheridan",2,1,"Westminster",5336.9,547
"299",-93.3101160002532,44.9986160001284,299,"02/13/2019 04:25am","2315 GOLDEN VALLEY RD,Minneapolis,MN",44.998616,-93.310116,5,"Near North","Willard - Hay",1,1,"Westminster",3812.9,382.9
"300",-93.212852999866,44.9414780002096,300,"02/13/2019 04:27am","4190 E 34TH ST ,Minneapolis,MN",44.941478,-93.212853,2,"Longfellow","Cooper",6,1,"Westminster",9376.6,850.3
"301",-93.284751999705,44.9212469998492,301,"02/13/2019 04:36am","4500 GRAND AVE S,Minneapolis,MN",44.921247,-93.284752,8,"Southwest","King Field",5,1,"Westminster",7890.7,720.4
"302",-93.288134000084,44.946598999844,302,"02/13/2019 04:39am","700 block of 31st street East,Minneapolis,MN",44.946599,-93.288134,10,"Calhoun Isle","CARAG",5,1,"Westminster",4758,466.7
"303",-93.2843740002598,44.9341179998459,303,"02/13/2019 04:39am","3798 GRAND AVE S,Minneapolis,MN",44.934118,-93.284374,8,"Southwest","King Field",5,1,"Westminster",6452.3,601.3
"304",-93.2786269996363,44.9696509998938,304,"02/13/2019 04:44am","1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,"Central","Loring Park",3,1,"Westminster",2354.8,295.2
"305",-93.2786269996363,44.9696509998938,305,"02/13/2019 04:51am","1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,"Central","Loring Park",3,1,"Westminster",2354.8,295.2
"306",-93.2833760001023,45.0122249999838,306,"02/13/2019 08:13am","3122 N 3rd St ,Minneapolis,MN",45.012225,-93.283376,5,"Near North","Hawthorne",1,2,"Westminster",4614.6,482.1
"307",-93.2908870002348,44.9656780001396,307,"02/13/2019 08:17am","1786 Bryant ave s ,Minneapolis,MN",44.965678,-93.290887,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",2467.3,292.5
"308",-93.2552790003256,44.9390000001499,308,"02/13/2019 08:25am","3514 14th ave s,Minneapolis,MN",44.939,-93.255279,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7197.2,728.5
"309",-93.2846480003049,45.0139009999313,309,"02/13/2019 08:26am","3222 4th st n,Minneapolis,MN",45.013901,-93.284648,4,"Camden","McKinley",1,2,"Westminster",4718.4,464.2
"310",-93.2846650001896,45.0138460000929,310,"02/13/2019 08:26am","3220 4th st n ,Minneapolis,MN",45.013846,-93.284665,4,"Camden","McKinley",1,2,"Westminster",4716.9,463.8
"311",-93.2552390002796,44.9386369995979,311,"02/13/2019 08:30am","3524 14th Avenue South,Minneapolis,MN",44.938637,-93.255239,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7285.6,729.4
"312",-93.3015960003551,45.011771999778,312,"02/13/2019 08:30am","3010 Knox ave, Minneapolis,MN",45.011772,-93.301596,5,"Near North","Jordan",1,2,"Westminster",5315.3,510.9
"313",-93.2846310004203,45.0082730002988,313,"02/13/2019 08:36am","2732 4th st n ,Minneapolis,MN",45.008273,-93.284631,5,"Near North","Hawthorne",1,2,"Westminster",4095.9,411.3
"314",-93.2804910001595,44.9689380002885,314,"02/13/2019 08:37am","120 14TH ST W,Minneapolis,MN",44.968938,-93.280491,7,"Central","Loring Park",3,2,"Westminster",2819.1,321.6
"315",-93.2502480003449,44.9833530004407,315,"02/13/2019 08:40am","416 2nd Ave SE,Minneapolis,MN",44.983353,-93.250248,3,"University","Marcy Holmes",4,2,"Westminster",4562.4,530.4
"316",-93.2525300003592,44.9874210000792,316,"02/13/2019 08:43am","412 2nd Ave SE,Minneapolis,MN",44.987421,-93.25253,3,"University","Marcy Holmes",4,2,"Westminster",4404.9,497
"317",-93.284932999958,45.0075989997941,317,"02/13/2019 08:44am","2734 4th St. N. ,Minneapolis,MN",45.007599,-93.284933,5,"Near North","Hawthorne",1,2,"Westminster",3980.6,399.8
"318",-93.2898540002619,44.9855969996019,318,"02/13/2019 08:44am","720 Aldrich avenue North,Minneapolis,MN",44.985597,-93.289854,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1352.5,179.9
"319",-93.2908840000965,44.9652029998186,319,"02/13/2019 08:48am","1804 Bryant ave s,Minneapolis,MN",44.965203,-93.290884,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",2522.7,298
"320",-93.2605650003744,44.9899420003231,320,"02/13/2019 08:55am","106 3rd ave ne,Minneapolis,MN",44.989942,-93.260565,3,"Northeast","St. Anthony West",2,2,"Westminster",4356.4,469.7
"321",-93.2806429999744,44.9687980001277,321,"02/13/2019 08:58am","112 14TH ST W,Minneapolis,MN",44.968798,-93.280643,7,"Central","Loring Park",3,2,"Westminster",2627.1,323.3
"322",-93.2520770001534,44.9930750000113,322,"02/13/2019 08:58am","708 3rd ave ne,Minneapolis,MN",44.993075,-93.252077,3,"Northeast","St. Anthony East",2,2,"Westminster",4475.6,536.2
"323",-93.2898819997545,44.9854439997408,323,"02/13/2019 08:59am","723 Aldrich avenue North,Minneapolis,MN",44.985444,-93.289882,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1354.7,180.3
"324",-93.28063899979,44.9687980001277,324,"02/13/2019 09:01am","110 14TH ST W,Minneapolis,MN",44.968798,-93.280639,7,"Central","Loring Park",3,2,"Westminster",2627.1,323.3
"325",-93.250138999815,44.9832419998185,325,"02/13/2019 09:02am","424 2nd ave se,Minneapolis,MN",44.983242,-93.250139,3,"University","Marcy Holmes",4,2,"Westminster",4576,532.8
"326",-93.2846159997285,45.0055549999634,326,"02/13/2019 09:08am","2520 4th St n,Minneapolis,MN",45.005555,-93.284616,5,"Near North","Hawthorne",1,2,"Westminster",3832.4,391.8
"327",-93.2861819999993,45.0018239996779,327,"02/13/2019 09:09am","2208 6th st n ,Minneapolis,MN",45.001824,-93.286182,5,"Near North","Hawthorne",1,2,"Westminster",3216.1,352
"328",-93.2551899998186,44.9239969998617,328,"02/13/2019 09:10am","4332 14th ave so,Minneapolis,MN",44.923997,-93.25519,11,"Nokomis","Northrop",6,2,"Westminster",8911.1,859.4
"329",-93.3036830003701,44.9474329996333,329,"02/13/2019 09:10am","3024 James ave s,Minneapolis,MN",44.947433,-93.303683,10,"Calhoun Isle","ECCO",5,2,"Westminster",4933.6,517.4
"330",-93.3036970001164,44.9476420002782,330,"02/13/2019 09:13am","3018 James ave s,Minneapolis,MN",44.947642,-93.303697,10,"Calhoun Isle","ECCO",5,2,"Westminster",4910.3,511.8
"331",-93.2921200004376,44.9639779999848,331,"02/13/2019 09:13am","1910 Colfax Ave s ,Minneapolis,MN",44.963978,-93.29212,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",2886.8,319.2
"332",-93.2859760003921,45.0125729998441,332,"02/13/2019 09:15am","3114 6th st n,Minneapolis,MN",45.012573,-93.285976,5,"Near North","Hawthorne",1,2,"Westminster",4744.5,482.1
"333",-93.2902949999143,44.9856039999247,333,"02/13/2019 09:17am","730 Aldrich avenue North,Minneapolis,MN",44.985604,-93.290295,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1392,187
"334",-93.2862270002758,45.0230120001038,334,"02/13/2019 09:19am","3724 6th st n ,Minneapolis,MN",45.023012,-93.286227,4,"Camden","McKinley",1,2,"Westminster",5899.6,446.3
"335",-93.244435000275,44.9898499996778,335,"02/13/2019 09:27am","816 5th Ave SE ,Minneapolis,MN",44.98985,-93.244435,3,"University","Marcy Holmes",4,2,"Westminster",4855.1,569.3
"336",-93.290758999728,44.9881810000531,336,"02/13/2019 09:31am","1000 aldrich ave n,Minneapolis,MN",44.988181,-93.290759,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1890.7,234.3
"337",-93.2922090000453,44.9637199997782,337,"02/13/2019 09:31am","1916 Colfax Ave s ,Minneapolis,MN",44.96372,-93.292209,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",2857.9,315.7
"338",-93.2463329996681,44.9379799998771,338,"02/13/2019 09:31am","3542 longfellow,Minneapolis,MN",44.93798,-93.246333,9,"Powderhorn","Corcoran",6,2,"Westminster",8079.2,788.3
"339",-93.303408000279,44.9447350002201,339,"02/13/2019 09:33am","James ave s and W 32nd St. ,Minneapolis,MN",44.944735,-93.303408,10,"Calhoun Isle","ECCO",5,2,"Westminster",5232.2,560.5
"340",-93.2463149997374,44.9357929997472,340,"02/13/2019 09:33am","3700 longfellow,Minneapolis,MN",44.935793,-93.246315,12,"Powderhorn","Standish",6,2,"Westminster",8326.8,811.2
"341",-93.2500920003455,44.9856650000398,341,"02/13/2019 09:33am","316 4th ave se,Minneapolis,MN",44.985665,-93.250092,3,"University","Marcy Holmes",4,2,"Westminster",4680.3,523.8
"342",-93.2907769996588,44.9883370000526,342,"02/13/2019 09:33am","1028 aldrich ave n,Minneapolis,MN",44.988337,-93.290777,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1872.9,231.1
"343",-93.255294000118,44.9355070000481,343,"02/13/2019 09:34am","3708 14th av s,Minneapolis,MN",44.935507,-93.255294,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7583.6,766.2
"344",-93.2583459996681,44.9924409995525,344,"02/13/2019 09:34am","326 4th ave ne,Minneapolis,MN",44.992441,-93.258346,3,"Northeast","St. Anthony West",2,2,"Westminster",4540.4,485.5
"345",-93.2901939997532,44.9860669996924,345,"02/13/2019 09:35am","728 Aldrich avenue North,Minneapolis,MN",44.986067,-93.290194,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1429.3,198.3
"346",-93.2583459996681,44.9924409995525,346,"02/13/2019 09:36am","326 4th ave ne,Minneapolis,MN",44.992441,-93.258346,3,"Northeast","St. Anthony West",2,2,"Westminster",4540.4,485.5
"347",-93.2552099998416,44.9381369999227,347,"02/13/2019 09:37am","3538 14th av s,Minneapolis,MN",44.938137,-93.25521,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7341.2,733.8
"348",-93.2514679999482,44.9453760001024,348,"02/13/2019 09:38am","3136 16 th ave s,Minneapolis,MN",44.945376,-93.251468,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6637.3,690.8
"349",-93.2467439997358,44.9869039996199,349,"02/13/2019 09:38am","520 5th ave se,Minneapolis,MN",44.986904,-93.246744,3,"University","Marcy Holmes",4,2,"Westminster",4971.7,563.3
"350",-93.2541040000995,44.9432320001567,350,"02/13/2019 09:38am","3250 15th ave s,Minneapolis,MN",44.943232,-93.254104,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6618.5,737.9
"351",-93.2811400004106,44.9685060001518,351,"02/13/2019 09:40am","1308 spruce pl,Minneapolis,MN",44.968506,-93.28114,7,"Central","Loring Park",3,2,"Westminster",2645.7,323.7
"352",-93.2343419997835,44.9902449999068,352,"02/13/2019 09:48am","1078 12th ave se,Minneapolis,MN",44.990245,-93.234342,2,"University","Como",4,2,"Westminster",5734.4,667.7
"353",-93.2907579996819,44.9879540003769,353,"02/13/2019 09:50am","950 Aldrich avenue North,Minneapolis,MN",44.987954,-93.290758,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1661.2,235.5
"354",-93.2946969996668,44.9630189998271,354,"02/13/2019 09:50am","1950 Emerson Ave S,Minneapolis,MN",44.963019,-93.294697,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3063.6,347.7
"355",-93.2862389999299,45.0240749996615,355,"02/13/2019 09:50am","3800 6th st n ,Minneapolis,MN",45.024075,-93.286239,4,"Camden","Webber - Camden",1,2,"Westminster",5774.1,436
"356",-93.2862159997686,45.0223920002906,356,"02/13/2019 09:52am","3706 6th st n,Minneapolis,MN",45.022392,-93.286216,4,"Camden","McKinley",1,2,"Westminster",5968.5,451.8
"357",-93.2343189996221,44.9886409996824,357,"02/13/2019 09:52am","1026 12th ave se,Minneapolis,MN",44.988641,-93.234319,2,"University","Como",4,2,"Westminster",5852.5,687.4
"358",-93.3020899997537,44.9500960001304,358,"02/13/2019 09:53am","THE MALL / IRVING AVE S ,Minneapolis,MN",44.950096,-93.30209,7,"Calhoun Isle","East Isles",3,2,"Westminster",4507.5,502.4
"359",-93.2890859999189,45.029132999988,359,"02/13/2019 09:54am","4050 Aldrich ave n ,Minneapolis,MN",45.029133,-93.289086,4,"Camden","Webber - Camden",1,2,"Westminster",6594.5,504.1
"360",-93.2862389999299,45.0229390003346,360,"02/13/2019 09:54am","3722 6th st n ,Minneapolis,MN",45.022939,-93.286239,4,"Camden","McKinley",1,2,"Westminster",5907.3,446.9
"361",-93.3037079997244,44.9463770003983,361,"02/13/2019 09:56am","3102 James Ave S, Minneapolis,MN",44.946377,-93.303708,10,"Calhoun Isle","ECCO",5,2,"Westminster",5055.1,542.6
"362",-93.2317200002777,44.9917310000856,362,"02/13/2019 09:57am","1126 14th ave se,Minneapolis,MN",44.991731,-93.23172,1,"University","Como",2,2,"Westminster",5820,673.4
"363",-93.2447329996282,44.9894439998408,363,"02/13/2019 10:01am","804 5th ave se,Minneapolis,MN",44.989444,-93.244733,3,"University","Marcy Holmes",4,2,"Westminster",4805.5,557.9
"364",-93.2555080000941,44.9336519999399,364,"02/13/2019 10:01am","3826 14th Avenue South,Minneapolis,MN",44.933652,-93.255508,8,"Powderhorn","Bancroft",6,2,"Westminster",7840.8,773.8
"365",-93.2333220004099,44.9932859998491,365,"02/13/2019 10:01am","1200 winter st ne,Minneapolis,MN",44.993286,-93.233322,1,"University","Como",2,2,"Westminster",5945,674.8
"366",-93.3036640003933,44.9455570003553,366,"02/13/2019 10:02am","3128 James ave s,Minneapolis,MN",44.945557,-93.303664,10,"Calhoun Isle","ECCO",5,2,"Westminster",5141,563.2
"367",-93.2552000002797,44.9380549997385,367,"02/13/2019 10:04am","3542 14th Avenue South,Minneapolis,MN",44.938055,-93.2552,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7351.2,734.6
"368",-93.2436619997015,44.988970999612,368,"02/13/2019 10:05am","804 6th ave se,Minneapolis,MN",44.988971,-93.243662,3,"University","Marcy Holmes",4,2,"Westminster",4919.5,569.7
"369",-93.2333089998104,44.9932859998491,369,"02/13/2019 10:06am","1202 winter st ne,Minneapolis,MN",44.993286,-93.233309,1,"University","Como",2,2,"Westminster",5945.8,674.9
"370",-93.2910509997038,44.9914099996718,370,"02/13/2019 10:06am","706 Bryant avenue North,Minneapolis,MN",44.99141,-93.291051,5,"Near North","Near - North",1,2,"Westminster",2295.9,263
"371",-93.2479040001695,44.9854380003635,371,"02/13/2019 10:06am","402 5th ave se,Minneapolis,MN",44.985438,-93.247904,3,"University","Marcy Holmes",4,2,"Westminster",4801.7,530.2
"372",-93.2946979997129,44.9640859995692,372,"02/13/2019 10:07am","1906 Emerson ave s ,Minneapolis,MN",44.964086,-93.294698,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",2944.9,333.4
"373",-93.2946799997821,44.961700000155,373,"02/13/2019 10:08am","2104 EMERSON AVE S,Minneapolis,MN",44.9617,-93.29468,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3150.3,349.9
"374",-93.2474639996638,44.9859840003614,374,"02/13/2019 10:10am","428 5TH AVE SE,Minneapolis,MN",44.985984,-93.247464,3,"University","Marcy Holmes",4,2,"Westminster",4854.6,542.2
"375",-93.2947070001279,44.9622820000143,375,"02/13/2019 10:14am","2012 Emerson Ave s,Minneapolis,MN",44.962282,-93.294707,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3043.4,370.9
"376",-93.2910509997038,44.9914099996718,376,"02/13/2019 10:19am","722 bryant ave n,Minneapolis,MN",44.99141,-93.291051,5,"Near North","Near - North",1,2,"Westminster",2295.9,263
"377",-93.2910509997038,44.9914099996718,377,"02/13/2019 10:20am","716 Bryant avenue North,Minneapolis,MN",44.99141,-93.291051,5,"Near North","Near - North",1,2,"Westminster",2295.9,263
"378",-93.290778999751,44.988391999891,378,"02/13/2019 10:22am","1038 aldrich abr n ,Minneapolis,MN",44.988392,-93.290779,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1867.3,230.1
"379",-93.2890530001958,45.0254120001637,379,"02/13/2019 10:22am","3850 Aldrich ave n ,Minneapolis,MN",45.025412,-93.289053,4,"Camden","Webber - Camden",1,2,"Westminster",6180.7,471
"380",-93.2471779999647,44.9841399998612,380,"02/13/2019 10:22am","314 6th ave se,Minneapolis,MN",44.98414,-93.247178,3,"University","Marcy Holmes",4,2,"Westminster",4816.1,540.8
"381",-93.2594340003788,44.9971560002493,381,"02/13/2019 10:24am","722 5th st ne,Minneapolis,MN",44.997156,-93.259434,3,"Northeast","St. Anthony West",2,2,"Westminster",4226.6,477.7
"382",-93.2862240001375,45.024180000007,382,"02/13/2019 10:25am","3806 6th st n,Minneapolis,MN",45.02418,-93.286224,4,"Camden","Webber - Camden",1,2,"Westminster",5826,443.3
"383",-93.2946639999436,44.96053500039,383,"02/13/2019 10:25am","2208 Emerson Ave S,Minneapolis,MN",44.960535,-93.294664,7,"Calhoun Isle","East Isles",3,2,"Westminster",3105.6,344.5
"384",-93.2947209998742,44.9630830000804,384,"02/13/2019 10:27am","1940 Emerson ave s,Minneapolis,MN",44.963083,-93.294721,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3057,346.9
"385",-93.2559109997928,44.9967430000895,385,"02/13/2019 10:28am","646 summer st ne,Minneapolis,MN",44.996743,-93.255911,3,"Northeast","St. Anthony East",2,2,"Westminster",4543.5,522.4
"386",-93.2891080000342,45.0307010003509,386,"02/13/2019 10:28am","4144 aldrich ave n,Minneapolis,MN",45.030701,-93.289108,4,"Camden","Webber - Camden",1,2,"Westminster",6769,518
"387",-93.3123519999448,44.9540459997232,387,"02/13/2019 10:30am","2700 lake of the isles,Minneapolis,MN",44.954046,-93.312352,7,"Calhoun Isle","Cedar - Isles - Dean",3,2,"Westminster",6443.8,635.7
"388",-93.2890720001726,45.022821000289,388,"02/13/2019 10:30am","3722 Aldrich ave n ,Minneapolis,MN",45.022821,-93.289072,4,"Camden","McKinley",1,2,"Westminster",6141.5,467.8
"389",-93.3010880003109,44.9474349997255,389,"02/13/2019 10:32am","3024 humboldt ave s ,Minneapolis,MN",44.947435,-93.301088,10,"Calhoun Isle","ECCO",5,2,"Westminster",4733.1,495.9
"390",-93.2531490001262,44.99674800032,390,"02/13/2019 10:32am","688 summer st ne,Minneapolis,MN",44.996748,-93.253149,3,"Northeast","St. Anthony East",2,2,"Westminster",5198.3,548.5
"391",-93.241498999779,44.9867509997589,391,"02/13/2019 10:33am","702 8th ave se,Minneapolis,MN",44.986751,-93.241499,3,"University","Marcy Holmes",4,2,"Westminster",5298.9,615.4
"392",-93.2521109999226,44.9967369998128,392,"02/13/2019 10:34am","706 summer st ne,Minneapolis,MN",44.996737,-93.252111,3,"Northeast","St. Anthony East",2,2,"Westminster",5255.8,551.8
"393",-93.2461120002686,44.9466159997286,393,"02/13/2019 10:34am","3044 Longfellow ave s,Minneapolis,MN",44.946616,-93.246112,9,"Powderhorn","Corcoran",6,2,"Westminster",7118.5,711.4
"394",-93.2947609999202,44.9602829995608,394,"02/13/2019 10:35am","2216 Emerson ave s,Minneapolis,MN",44.960283,-93.294761,7,"Calhoun Isle","East Isles",3,2,"Westminster",3184.3,361.2
"395",-93.2910509997038,44.9914099996718,395,"02/13/2019 10:35am","708 Bryant avenue North,Minneapolis,MN",44.99141,-93.291051,5,"Near North","Near - North",1,2,"Westminster",2295.9,263
"396",-93.256378999791,44.9926300001744,396,"02/13/2019 10:37am","322 5th st ne,Minneapolis,MN",44.99263,-93.256379,3,"Northeast","St. Anthony West",2,2,"Westminster",4315.8,511.1
"397",-93.2463729997141,44.9443179998759,397,"02/13/2019 10:38am","3210 longfellow,Minneapolis,MN",44.944318,-93.246373,9,"Powderhorn","Corcoran",6,2,"Westminster",7374.1,731.9
"398",-93.257107000088,44.9937190000319,398,"02/13/2019 10:39am","416 5th st ne,Minneapolis,MN",44.993719,-93.257107,3,"Northeast","St. Anthony West",2,2,"Westminster",4649.6,511
"399",-93.2985839999516,44.9580209995696,399,"02/13/2019 10:39am","2428 humboldt Ave s,Minneapolis,MN",44.958021,-93.298584,7,"Calhoun Isle","East Isles",3,2,"Westminster",3679.7,400.4
"400",-93.2448969999965,44.9846209995595,400,"02/13/2019 10:39am","412 7th ave se,Minneapolis,MN",44.984621,-93.244897,3,"University","Marcy Holmes",4,2,"Westminster",5073.4,559
"401",-93.2463739997602,44.9446099998517,401,"02/13/2019 10:40am","3200 Longfellow,Minneapolis,MN",44.94461,-93.246374,9,"Powderhorn","Corcoran",6,2,"Westminster",7344.4,732.5
"402",-93.2947100002663,44.9635029996638,402,"02/13/2019 10:40am","1924 Emerson ave s,Minneapolis,MN",44.963503,-93.29471,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3010.3,341.3
"403",-93.2426410002819,44.9439689999694,403,"02/13/2019 10:42am","3218 21 ave s,Minneapolis,MN",44.943969,-93.242641,9,"Powderhorn","Corcoran",6,2,"Westminster",7386.7,751.2
"404",-93.254079999892,44.9441900002683,404,"02/13/2019 10:44am","3216 15th ave so,Minneapolis,MN",44.94419,-93.25408,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6511.8,718.7
"405",-93.2947630000124,44.9599969998617,405,"02/13/2019 10:47am","2228 EMERSON AVE S,Minneapolis,MN",44.959997,-93.294763,7,"Calhoun Isle","East Isles",3,2,"Westminster",3167.7,350.8
"406",-93.2453379996489,44.988767000097,406,"02/13/2019 10:47am","712 5th ave se,Minneapolis,MN",44.988767,-93.245338,3,"University","Marcy Holmes",4,2,"Westminster",4877.9,573.4
"407",-93.2557100004162,44.9912949997645,407,"02/13/2019 10:52am","214 5th st ne,Minneapolis,MN",44.991295,-93.25571,3,"Northeast","St. Anthony West",2,2,"Westminster",4335.6,536.2
"408",-93.2894860003786,44.9857919996011,408,"02/13/2019 10:52am","718 Aldrich avenue North,Minneapolis,MN",44.985792,-93.289486,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1324.3,174.8
"409",-93.2439450001616,44.9857559997396,409,"02/13/2019 10:53am","514 7th ave se ,Minneapolis,MN",44.985756,-93.243945,3,"University","Marcy Holmes",4,2,"Westminster",5220.9,585.5
"410",-93.2890399995962,45.0191009996115,410,"02/13/2019 10:57am","3518 Aldrich ave n ,Minneapolis,MN",45.019101,-93.28904,4,"Camden","McKinley",1,2,"Westminster",5115.8,498.1
"411",-93.2890500000574,45.016865999966,411,"02/13/2019 11:05am","3400 aldrich ave n ,Minneapolis,MN",45.016866,-93.28905,4,"Camden","McKinley",1,2,"Westminster",4867.7,478.2
"412",-93.2947100002663,44.9635029996638,412,"02/13/2019 11:07am","1924 EMERSON EVE S,Minneapolis,MN",44.963503,-93.29471,7,"Calhoun Isle","Lowry Hill",3,2,"Westminster",3010.3,341.3
"413",-93.2890419996885,45.0170579998269,413,"02/13/2019 11:07am","3410 aldrich ave n ,Minneapolis,MN",45.017058,-93.289042,4,"Camden","McKinley",1,2,"Westminster",4888.8,479.9
"414",-93.2425909997748,44.9443159997836,414,"02/13/2019 11:08am","3208 21st av s,Minneapolis,MN",44.944316,-93.242591,9,"Powderhorn","Corcoran",6,2,"Westminster",7347.9,744.2
"415",-93.2998099998316,44.9449029998736,415,"02/13/2019 11:09am","3148 homes ave,Minneapolis,MN",44.944903,-93.29981,10,"Calhoun Isle","ECCO",5,2,"Westminster",4915.2,500.7
